[18Dec2024 00:54:20.096] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18Dec2024 00:54:20.100] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.5 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[18Dec2024 00:54:20.193] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Configuration file /workspaces/server/servidor_minecraft/config/fml.toml is not correct. Correcting
[18Dec2024 00:54:20.194] [main/INFO] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [earlyWindowSkipGLVersions] was corrected from null to []
[18Dec2024 00:54:20.195] [main/INFO] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [earlyWindowLogHelpMessage] was corrected from null to true
[18Dec2024 00:54:20.196] [main/INFO] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [earlyWindowSquir] was corrected from null to false
[18Dec2024 00:54:20.196] [main/INFO] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [earlyWindowShowCPU] was corrected from null to false
[18Dec2024 00:54:20.562] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[18Dec2024 00:54:20.605] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/server/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[18Dec2024 00:54:20.855] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[18Dec2024 00:54:20.857] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[18Dec2024 00:54:20.858] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[18Dec2024 00:54:20.859] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[18Dec2024 00:54:21.018] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 4 dependencies adding them to mods collection
[18Dec2024 00:54:23.302] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[18Dec2024 00:54:23.385] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [org.tlauncher.MixinConnector]
[18Dec2024 00:54:23.387] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments []
[18Dec2024 00:54:23.555] [main/INFO] [Puzzles Lib/]: Loading 27 mods:
	- alexscaves 2.0.2
	- bettercombat 1.8.6+1.20.1
	- caelus 3.2.0+1.20.1
	- citadel 2.6.0
	- cloth_config 11.1.136
	- creativecore 2.12.17
	- curios 5.11.0+1.20.1
	- deeperdarker 1.3.0
	- dungeoncrawl 2.3.14
	- dungeons_arise 2.1.58-1.20.x
	- forge 47.3.7
	- geckolib 4.4.5
	- iceandfire 2.1.13-1.20.1
	- irons_spellbooks 1.20.1-3.4.0.5
	- man 1.4
	- minecraft 1.20.1
	- playeranimator 1.0.2-rc1+1.20
	- playerrevive 2.0.29
	- puzzleslib 8.1.25
		\-- puzzlesaccessapi 8.0.7
	- skyvillages 1.0.4
	- spartanshields 3.1.1
	- spartanweaponry 3.1.3
		\-- mixinextras 0.3.5
	- tlskincape 1.32
	- tombstone 8.7.2
	- twilightforest 4.3.2508
[18Dec2024 00:54:24.889] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/renderer/entity/PhantomRenderer (java.lang.ClassNotFoundException: net.minecraft.client.renderer.entity.PhantomRenderer)
[18Dec2024 00:54:24.890] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.renderer.entity.PhantomRenderer was not found mixins.deeperdarker.json:PhantomRendererMixin
[18Dec2024 00:54:24.944] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/player/AbstractClientPlayer for invalid dist DEDICATED_SERVER
[18Dec2024 00:54:24.944] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/player/AbstractClientPlayer (java.lang.RuntimeException: Attempted to load class net/minecraft/client/player/AbstractClientPlayer for invalid dist DEDICATED_SERVER)
[18Dec2024 00:54:24.945] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.player.AbstractClientPlayer was not found tlskincape-mixins.json:MixinAbstractPlayer
[18Dec2024 00:54:24.946] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/gui/screens/TitleScreen for invalid dist DEDICATED_SERVER
[18Dec2024 00:54:24.946] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/gui/screens/TitleScreen (java.lang.RuntimeException: Attempted to load class net/minecraft/client/gui/screens/TitleScreen for invalid dist DEDICATED_SERVER)
[18Dec2024 00:54:24.947] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.gui.screens.TitleScreen was not found tlskincape-mixins.json:MixinMainMenu
[18Dec2024 00:54:24.948] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/model/PlayerModel (java.lang.ClassNotFoundException: net.minecraft.client.model.PlayerModel)
[18Dec2024 00:54:24.948] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.model.PlayerModel was not found tlskincape-mixins.json:MixinPlayerModel
[18Dec2024 00:54:25.051] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.3.5).
[18Dec2024 00:54:31.348] [main/WARN] [mixin/]: Mixin alexscaves.mixins.json:SwampHutPieceMixin has multiple constructors, (Lnet/minecraft/world/level/levelgen/structure/pieces/StructurePieceType;IIIIIILnet/minecraft/core/Direction;)V was selected

[18Dec2024 00:54:31.886] [modloading-worker-0/INFO] [Spartan Shields/]: Constructing Mod: Spartan Shields
[18Dec2024 00:54:32.106] [modloading-worker-0/INFO] [Dungeon Crawl/]: Here we go! Launching Dungeon Crawl 2.3.14...
[18Dec2024 00:54:32.108] [modloading-worker-0/INFO] [Spartan Weaponry/]: Constructing Mod: Spartan Weaponry
[18Dec2024 00:54:32.108] [modloading-worker-0/INFO] [Spartan Weaponry/]: Initialising API! Version: 11
[18Dec2024 00:54:32.109] [modloading-worker-0/INFO] [Spartan Weaponry/]: Spartan Weaponry API version 11 has been initalized!
[18Dec2024 00:54:32.543] [modloading-worker-0/INFO] [Puzzles Lib/]: Constructing common components for puzzleslib:main
[18Dec2024 00:54:32.761] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 47.3.7, for MC 1.20.1 with MCP 20230612.114412
[18Dec2024 00:54:32.763] [modloading-worker-0/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v47.3.7 Initialized
[18Dec2024 00:54:35.726] [main/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class com.github.alexmodguy.alexscaves.server.entity.living.TremorzillaEntity from class com.github.alexmodguy.alexscaves.server.entity.living.LicowitchEntity
[18Dec2024 00:54:35.780] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/server/servidor_minecraft/config/curios-common.toml is not correct. Correcting
[18Dec2024 00:54:35.781] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key slots was corrected from null to its default, []. 
[18Dec2024 00:54:35.783] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/server/servidor_minecraft/config/spartanshields-common.toml is not correct. Correcting
[18Dec2024 00:54:35.784] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.784] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.vanilla_only was corrected from null to its default, false. 
[18Dec2024 00:54:35.784] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.force_disable_uncraftable_tooltips was corrected from null to its default, false. 
[18Dec2024 00:54:35.784] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.tower_shield_durability_multiplier was corrected from null to its default, 1.25. 
[18Dec2024 00:54:35.785] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key shield_bash was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.785] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key shield_bash.cooldown was corrected from null to its default, 30. 
[18Dec2024 00:54:35.785] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key shield_bash.cooldown_tower was corrected from null to its default, 50. 
[18Dec2024 00:54:35.785] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key shield_bash.disabled was corrected from null to its default, false. 
[18Dec2024 00:54:35.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.wood was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.wood.durability was corrected from null to its default, 104. 
[18Dec2024 00:54:35.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.stone was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.stone.durability was corrected from null to its default, 230. 
[18Dec2024 00:54:35.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.copper was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.copper.durability was corrected from null to its default, 400. 
[18Dec2024 00:54:35.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.iron was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.iron.durability was corrected from null to its default, 538. 
[18Dec2024 00:54:35.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.gold was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.gold.durability was corrected from null to its default, 192. 
[18Dec2024 00:54:35.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.diamond was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.diamond.durability was corrected from null to its default, 2560. 
[18Dec2024 00:54:35.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.netherite was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.netherite.durability was corrected from null to its default, 3554. 
[18Dec2024 00:54:35.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.obsidian was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.obsidian.durability was corrected from null to its default, 1600. 
[18Dec2024 00:54:35.788] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key vanilla.obsidian.disable was corrected from null to its default, false. 
[18Dec2024 00:54:35.788] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_common was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.788] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_common.tin was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_common.tin.durability was corrected from null to its default, 320. 
[18Dec2024 00:54:35.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_common.tin.disable was corrected from null to its default, false. 
[18Dec2024 00:54:35.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_common.bronze was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_common.bronze.durability was corrected from null to its default, 680. 
[18Dec2024 00:54:35.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_common.bronze.disable was corrected from null to its default, false. 
[18Dec2024 00:54:35.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_common.steel was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_common.steel.durability was corrected from null to its default, 800. 
[18Dec2024 00:54:35.790] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_common.steel.disable was corrected from null to its default, false. 
[18Dec2024 00:54:35.790] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_common.silver was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 00:54:35.790] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_common.silver.durability was corrected from null to its default, 216. 
[18Dec2024 00:54:35.790] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_common.silver.disable was corrected from null to its default, false. 
